Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,SMm1,SMm2,SMm3,SMm4,Desc
567,Tb927.10.13320,897160.0,981770.0,861610.0,1002700.0,947050.0,952880.0,1022400.0,940320.0,"DNA-directed RNA polymerase II/III subunit, putative"
568,Tb927.10.13330,7997.9,11016.0,10091.0,9753.8,8247.0,9705.9,10028.0,8635.2,"paraflagellar rod component, putative"
569,Tb927.10.13360,2534300.0,2922600.0,2477900.0,2631200.0,2840400.0,2909900.0,2879100.0,2818600.0,"Elongation factor Tu, mitochondrial"
571,Tb927.10.13450,928190.0,1041700.0,858690.0,931500.0,868530.0,1028300.0,1062700.0,947220.0,"hypothetical protein, conserved"
572,Tb927.10.13480,492860.0,575200.0,512660.0,540160.0,523230.0,561340.0,633080.0,543170.0,"CAMK/CAMKL family protein kinase, putative"
573,Tb927.11.9710,3487400.0,3876800.0,3176500.0,3541000.0,3233400.0,3368100.0,3354900.0,2978800.0,"60S ribosomal protein L10a, putative"
574,Tb927.10.13510,1120900.0,1260500.0,1099400.0,1186300.0,1166700.0,1319200.0,1332600.0,1267700.0,"zinc metallopeptidase, putative"
575,Tb927.10.13520,122830.0,143550.0,144830.0,129380.0,133780.0,144190.0,147750.0,150520.0,"Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
576,Tb927.10.13540,123920.0,140090.0,124660.0,134850.0,131780.0,130550.0,144980.0,127390.0,"RNA-binding protein, putative"
577,Tb927.10.13550,431550.0,520170.0,431620.0,483620.0,436130.0,449840.0,484530.0,466790.0,"hypothetical protein, conserved"
578,Tb927.10.13560,113080.0,140740.0,138320.0,130530.0,115690.0,112440.0,128890.0,123920.0,mevalonate-diphosphate decarboxylase
579,Tb927.10.14080,25190.0,33793.0,31664.0,26995.0,32120.0,30859.0,31611.0,26924.0,"RNA-binding protein 27, putative"
580,Tb927.10.13580,3881.0,5580.9,3685.4,6312.4,5954.4,3182.8,2742.9,4117.4,"major facilitator superfamily protein (MFS), putative"
581,Tb927.10.13600,100810.0,126040.0,100690.0,115640.0,110350.0,110030.0,120020.0,116310.0,Cardiolipin-dependent protein 18kDa
582,Tb927.10.13610,46868.0,50263.0,52626.0,42839.0,46780.0,63913.0,54367.0,57021.0,"zinc-finger of a C2HC-type/Double zinc ribbon, putative"
583,Tb927.10.13620,63069.0,60550.0,58310.0,55654.0,59838.0,53200.0,50187.0,55607.0,nadh-ubiquinone oxidoreductase 39 kda subunit
584,Tb927.10.13630,5731800.0,6491900.0,5600000.0,6112900.0,6062100.0,6297500.0,6309600.0,6087500.0,"glucosidase, putative"
585,Tb927.10.13650,354890.0,384960.0,363210.0,378950.0,331850.0,347200.0,385550.0,349400.0,"ADP-ribosylation factor-like protein 2-binding protein, putative"
586,Tb927.10.13660,66863.0,71980.0,61555.0,68145.0,63375.0,69424.0,66603.0,60282.0,"Domain of unknown function DUF21, putative"
587,Tb927.10.13670,753480.0,816570.0,753650.0,793620.0,751720.0,808220.0,812650.0,784940.0,serine/threonine protein phosphatase 5
588,Tb927.10.13710,2020900.0,2944100.0,2651100.0,2476900.0,2556600.0,2297200.0,2863500.0,2610000.0,"Activator of Hsp90 ATPase, N-terminal/Activator of Hsp90 ATPase homolog 1-like protein, putative"
589,Tb927.10.13720,1140500.0,1239500.0,1010100.0,1252900.0,1241100.0,1338300.0,1258500.0,1047400.0,"RNA-binding protein 29, putative"
590,Tb927.10.13730,377940.0,462160.0,379670.0,425700.0,338570.0,369300.0,378350.0,357290.0,"60S ribosomal protein L7, putative"
591,Tb927.10.13740,257290.0,255030.0,252030.0,253060.0,275400.0,312570.0,301360.0,314800.0,"synaptotagmin, putative"
592,Tb927.10.13790,9479800.0,10372000.0,9087800.0,10392000.0,10387000.0,10661000.0,10763000.0,10535000.0,"hypothetical protein, conserved"
593,Tb927.10.13800,2325200.0,2635800.0,2176100.0,2480900.0,2335200.0,2409000.0,2560600.0,2408300.0,"hypothetical protein, conserved"
594,Tb927.10.13830,141410.0,152860.0,155150.0,151820.0,135940.0,162770.0,151030.0,153680.0,Presequence translocase-associated motor 27
595,Tb927.10.13840,51501.0,55590.0,51888.0,49728.0,59399.0,60011.0,59415.0,55633.0,"Domain of unknown function (DUF4475), putative"
596,Tb927.10.13850,123940.0,161710.0,138750.0,148950.0,126140.0,133760.0,174940.0,159460.0,"ATP12 chaperone protein, putative"
597,Tb927.10.13860,403430.0,454320.0,345440.0,409210.0,438550.0,444260.0,537110.0,421020.0,GPI-anchor transamidase subunit 8 (GPI8)
598,Tb927.10.13870,0.0,0.0,0.0,4201.5,3487.5,6688.8,5000.8,6180.3,"tubulin tyrosine ligase protein, putative"
599,Tb927.10.13880,108740.0,119260.0,103410.0,130180.0,113410.0,108620.0,124160.0,112040.0,"hypothetical protein, conserved"
600,Tb927.10.1390,2413900.0,2935200.0,2350000.0,2636100.0,2642000.0,2762000.0,2509800.0,2626700.0,Hypoxanthine-guanine-xanthine phosphoribosyltransferase
601,Tb927.10.13930,149620.0,162440.0,140810.0,156620.0,159410.0,167250.0,179300.0,153090.0,"phosphatidic acid phosphatase, putative"
602,Tb927.10.13950,2491600.0,2828400.0,2363100.0,2438600.0,2629800.0,2637600.0,2738500.0,2530600.0,"tubulin-specific chaperone, putative"
603,Tb927.10.13960,528740.0,655100.0,590340.0,618990.0,611500.0,632440.0,689670.0,601180.0,paralyzed flagella protein 20
604,Tb927.10.13970,349880.0,362130.0,328960.0,326820.0,329790.0,338450.0,333950.0,308910.0,"uracil-DNA glycosylase, putative"
605,Tb927.10.13980,12002.0,12026.0,9776.3,13434.0,11596.0,13087.0,9618.4,10156.0,"btb/poz domain containing protein, putative"
606,Tb927.10.1470,2337200.0,2824200.0,2480800.0,2399800.0,2516600.0,2738500.0,2598400.0,2546000.0,hypoxanthine-guanine phosphoribosyltransferase
607,Tb927.10.14000,736960.0,813420.0,773550.0,771700.0,909870.0,943240.0,971830.0,941910.0,aconitase
608,Tb927.10.14010,2188300.0,2231400.0,2082100.0,2372000.0,2197800.0,2296700.0,2246400.0,2121300.0,tubulin cofactor C domain-containing protein RP2
609,Tb927.10.14020,108240.0,107530.0,102600.0,100720.0,98667.0,110520.0,108230.0,100210.0,"hypothetical protein, conserved"
610,Tb927.10.14030,2433900.0,2746200.0,2489000.0,2517100.0,2651000.0,2767400.0,2820600.0,2519700.0,"hypothetical protein, conserved"
611,Tb927.10.14040,657600.0,692820.0,570530.0,728060.0,718520.0,788340.0,738370.0,709510.0,"vacuolar ATP synthase subunit c, putative"
612,Tb927.10.14110,165560.0,192990.0,168220.0,165090.0,175270.0,162060.0,181980.0,162300.0,"13 kDa deflagellation-inducible protein, putative"
613,Tb927.10.14130,222770.0,229830.0,216120.0,209120.0,255170.0,240190.0,226260.0,215480.0,"SRP19 protein, putative"
614,Tb927.10.14140,16762000.0,19759000.0,16399000.0,16688000.0,18551000.0,19852000.0,19130000.0,18636000.0,pyruvate kinase 1
615,Tb927.10.14150,5675800.0,6461600.0,5472600.0,5812700.0,5956100.0,5949500.0,6284200.0,5803200.0,EnigmRBP1
616,Tb927.10.14160,49300.0,66891.0,71535.0,76556.0,70880.0,96436.0,84956.0,75602.0,Aquaglyceroporin 3
617,Tb927.10.14170,663580.0,699050.0,591070.0,651490.0,734640.0,730950.0,772760.0,719400.0,aquaglyceroporin 2
618,Tb927.10.14180,485200.0,588900.0,496440.0,595230.0,547560.0,540950.0,572740.0,512920.0,protein transport protein SEC13
619,Tb927.10.14190,65071.0,46259.0,53815.0,50107.0,48410.0,65517.0,69840.0,56469.0,"hypothetical protein, conserved"
620,Tb927.10.1420,565650.0,687760.0,567110.0,616400.0,576210.0,586200.0,620280.0,614580.0,"metallo-peptidase, Clan MG, Family M24"
621,Tb927.10.14200,182010.0,199130.0,186480.0,208180.0,193910.0,182270.0,197880.0,199230.0,syntaxin 5
622,Tb927.10.14210,3967.6,6562.5,4889.1,4403.3,6050.0,6426.5,7128.5,6821.4,TFIIH basal transcription factor subunit
623,Tb927.10.14220,105700.0,123580.0,111520.0,118300.0,107260.0,112790.0,126790.0,109380.0,"hypothetical protein, conserved"
624,Tb927.10.14230,48951.0,59143.0,58375.0,60809.0,50377.0,53320.0,62975.0,53804.0,"hypothetical protein, conserved"
625,Tb927.10.14240,2295700.0,2620300.0,2281100.0,2341700.0,2246800.0,2159600.0,2515800.0,2545300.0,N-myristoyltransferase
626,Tb927.10.14270,9035.3,10761.0,10062.0,8336.3,13907.0,8891.5,11744.0,10523.0,"TFIIF-stimulated CTD phosphatase, putative"
627,Tb927.10.1430,1317000.0,1530300.0,1237700.0,1384600.0,1562000.0,1668900.0,1604600.0,1459800.0,"hypothetical protein, conserved"
628,Tb927.10.14300,243030.0,287940.0,269310.0,274370.0,273520.0,261980.0,268860.0,253940.0,"MEKK-related kinase 1, putative"
629,Tb927.10.14320,720420.0,829950.0,735090.0,782720.0,793260.0,795240.0,847230.0,753850.0,Flagellum attachment zone protein 9
630,Tb927.10.14330,915640.0,1001800.0,932150.0,902920.0,799690.0,856030.0,987060.0,970480.0,"Utp14 protein, putative"
631,Tb927.10.14340,348420.0,419980.0,332800.0,364330.0,387410.0,347550.0,378140.0,328180.0,"hypothetical protein, conserved"
632,Tb927.10.14360,626200.0,685210.0,636390.0,650900.0,674370.0,735000.0,705440.0,705150.0,U2 small nuclear ribonucleoprotein 40K
633,Tb927.10.14380,242080.0,286430.0,238520.0,296280.0,259760.0,258540.0,310460.0,258150.0,"Hsp70 protein, putative"
634,Tb927.10.14390,2138500.0,2328500.0,2063200.0,2075800.0,2165800.0,2271100.0,2292900.0,2142300.0,FACT complex subunit POB3
636,Tb927.10.14430,28490.0,33122.0,27990.0,30865.0,24002.0,26999.0,27725.0,28172.0,"hypothetical protein, conserved"
637,Tb927.10.14460,86718.0,103270.0,99695.0,101870.0,99464.0,107650.0,104510.0,98843.0,"leucine-rich repeat protein (LRRP), putative"
638,Tb927.10.14470,3491500.0,3973500.0,3428500.0,3744000.0,3739800.0,3898700.0,4248100.0,3984900.0,intraflagellar transport protein 140
639,Tb927.10.14480,140120.0,148160.0,141080.0,154650.0,134400.0,126770.0,139340.0,140780.0,"hypothetical protein, conserved"
640,Tb927.10.1450,1083300.0,1211100.0,1026700.0,1080200.0,1039100.0,1081300.0,1099500.0,998200.0,Centrin arm-associated protein 1
641,Tb927.10.14500,7523400.0,8846500.0,7481200.0,8435200.0,7791900.0,8511200.0,8854300.0,8230800.0,"hypothetical protein, conserved"
642,Tb927.10.14510,745090.0,859240.0,784610.0,792120.0,826910.0,850700.0,860640.0,802910.0,"root hair defective 3 GTP-binding protein (RHD3), putative"
643,Tb927.10.14520,516530.0,582670.0,482740.0,549880.0,544960.0,602590.0,552140.0,555430.0,Basal body protein
644,Tb927.10.14530,1099800.0,1183000.0,1085800.0,1162600.0,1104300.0,1200400.0,1218600.0,1221600.0,19S proteasome non-atpase subunit 8
645,Tb927.10.14550,1604900.0,1719600.0,1500700.0,1668200.0,1689600.0,1662000.0,1719200.0,1632100.0,ATP-dependent RNA helicase HEL67
646,Tb927.10.14560,104030.0,141100.0,123420.0,124890.0,135200.0,132910.0,129430.0,118500.0,"TPR repeat, putative"
647,Tb927.10.14570,1056700.0,1133900.0,1023100.0,1068400.0,1131500.0,1176900.0,1270900.0,1190900.0,"kinesin motor domain containing protein, putative"
648,Tb927.11.4820,2144300.0,2804400.0,2315700.0,2776200.0,2763200.0,2736600.0,2753700.0,2642700.0,"60S ribosomal protein L17, putative"
649,Tb927.10.14590,152660.0,175640.0,161150.0,184590.0,152400.0,171300.0,150240.0,175290.0,"Protein of unknown function (DUF1279), putative"
650,Tb927.10.14710,27743000.0,33507000.0,27995000.0,27908000.0,29893000.0,31600000.0,32337000.0,31023000.0,"40S ribosomal protein S2, putative"
651,Tb927.10.14610,1655500.0,1803600.0,1644600.0,1685300.0,1754500.0,1811300.0,1884400.0,1802400.0,"leucine-rich repeat protein (LRRP), putative"
652,Tb927.10.14640,45070.0,40097.0,44250.0,39697.0,35567.0,32869.0,37930.0,33492.0,"Rtf2 RING-finger, putative"
653,Tb927.10.14660,19523.0,21439.0,16881.0,17303.0,19425.0,19279.0,16516.0,18575.0,"hypothetical protein, conserved"
654,Tb927.10.14680,113460.0,175480.0,115130.0,147450.0,129260.0,136830.0,149540.0,129760.0,"ribosome biogenesis protein, putative"
655,Tb927.10.14690,981190.0,1113500.0,956740.0,971930.0,1043900.0,1076700.0,1068500.0,1121000.0,"syntaxin, putative"
656,Tb927.10.14700,808590.0,1049100.0,865440.0,883520.0,774720.0,917330.0,912440.0,822320.0,"hypothetical protein, conserved"
657,Tb927.10.14720,375000.0,437460.0,385860.0,376780.0,409580.0,477370.0,462950.0,379740.0,peroxin 13
658,Tb927.10.14730,719710.0,743790.0,651850.0,693840.0,660190.0,640020.0,673140.0,625340.0,"chaperone protein DnaJ, putative"
659,Tb927.10.14740,4645600.0,5244900.0,4555700.0,4747800.0,4719300.0,4873600.0,5182200.0,4898700.0,"hypothetical protein, conserved"
660,Tb927.10.14750,968070.0,1066500.0,925370.0,998500.0,952610.0,922060.0,963100.0,919580.0,"fibrillarin, putative"
661,Tb927.10.14760,460780.0,471130.0,430120.0,442090.0,443150.0,506900.0,535460.0,482850.0,"clathrin light chain, putative"
662,Tb927.10.14770,2676500.0,2998100.0,2590600.0,2728700.0,2827000.0,2867100.0,2982500.0,2922600.0,Associated kinase of Tb14-3-3
663,Tb927.10.14780,1272000.0,1481800.0,1246900.0,1277500.0,1294200.0,1467400.0,1408600.0,1443600.0,Canertinib-binding protein kinase 1
664,Tb927.10.14790,8213100.0,9353600.0,7619000.0,9142100.0,9074300.0,9197100.0,8998700.0,8757500.0,"metallo-peptidase, Clan MG, Family M24"
665,Tb927.10.14810,676480.0,709500.0,675200.0,733950.0,759630.0,682610.0,838840.0,750350.0,"multiprotein-bridging factor 1, putative"
666,Tb927.10.14840,1839600.0,2007600.0,1824200.0,1967200.0,2078300.0,2197200.0,2253600.0,2114400.0,Mitochondrial ADP/ATP carrier protein 5a
667,Tb927.10.14860,281850.0,303110.0,279130.0,291490.0,275360.0,304730.0,309390.0,300040.0,NADH-ubiquinone oxidoreductase B14 subunit
668,Tb927.10.14870,116540.0,111120.0,108120.0,100220.0,92726.0,90518.0,113280.0,92048.0,"hypothetical protein, conserved"
669,Tb927.10.14880,104660.0,99341.0,98991.0,107940.0,104570.0,111590.0,113100.0,100840.0,centrosomal protein of 104 kDa
670,Tb927.10.1490,2287500.0,2485900.0,2073000.0,2259200.0,2356300.0,2422000.0,2346800.0,2286400.0,"Temperature dependent protein affecting M2 dsRNA replication, putative"
671,Tb927.10.14910,577870.0,624130.0,561600.0,614580.0,617940.0,659480.0,644070.0,612850.0,"Sarcalumenin, putative"
672,Tb927.10.14930,264740.0,293940.0,245880.0,282730.0,287890.0,288300.0,286540.0,266780.0,Zinc finger CCCH domain-containing protein 39
673,Tb927.10.14950,793950.0,858580.0,715910.0,840470.0,834870.0,860330.0,912510.0,798760.0,Zinc finger CCCH domain-containing protein 40
674,Tb927.10.14980,3063600.0,3246000.0,2816200.0,2955000.0,3214300.0,3305200.0,3401900.0,3254200.0,intraflagellar transport protein 52
675,Tb927.10.14990,2941300.0,3278500.0,2905700.0,3063000.0,3272500.0,3228900.0,3555300.0,3251300.0,intraflagellar transport protein 80
676,Tb927.10.1500,6307900.0,7517100.0,6672800.0,6867600.0,6899000.0,7523300.0,7495800.0,7171200.0,"methionyl-tRNA synthetase, putative"
677,Tb927.10.15000,1933400.0,2304800.0,2003600.0,2115400.0,2181600.0,2256900.0,2325900.0,2248500.0,"hypothetical protein, conserved"
678,Tb927.10.15080,28805.0,30240.0,25771.0,28299.0,24026.0,26330.0,24906.0,24794.0,WD40 Repeat 1
679,Tb927.10.1510,6703400.0,7634700.0,6586700.0,7395400.0,6917100.0,7343000.0,7527100.0,7139800.0,CCR4-NOT transcription complex subunit 1
680,Tb927.2.5910,14354000.0,16298000.0,14502000.0,15966000.0,14197000.0,15156000.0,16270000.0,14863000.0,"40S ribosomal protein S13, putative"
681,Tb927.10.15130,144260.0,146130.0,159340.0,164810.0,176840.0,172040.0,156260.0,156980.0,"Vesicle-trafficking protein SEC22, putative"
682,Tb927.10.15160,209340.0,231360.0,198770.0,214350.0,215300.0,226560.0,236390.0,210900.0,"hypothetical protein, conserved"
683,Tb927.10.15170,476150.0,556020.0,533120.0,536210.0,434980.0,508240.0,515240.0,446050.0,"hypothetical protein, conserved"
684,Tb927.10.15180,3607000.0,3472500.0,3101400.0,3782700.0,3367600.0,3457500.0,3528700.0,3423700.0,"nucleosome assembly protein, putative"
685,Tb927.10.1520,330780.0,404570.0,327730.0,390780.0,365340.0,406530.0,406930.0,356270.0,"ras-related protein Rab21, putative"
686,Tb927.10.15200,80130.0,97100.0,93374.0,84602.0,80702.0,74759.0,76391.0,82731.0,"Predicted coiled-coil domain-containing protein (DUF2360), putative"
687,Tb927.10.15210,15734.0,15165.0,15820.0,14042.0,18572.0,15002.0,19026.0,14785.0,nuclear cap binding complex subunit CBP30
688,Tb927.10.15280,222100.0,268480.0,254570.0,267470.0,236040.0,288650.0,256540.0,249080.0,"Domain of Unknown Function (DUF1042), putative"
689,Tb927.10.15290,241500.0,250370.0,220420.0,258320.0,267570.0,283330.0,266990.0,249510.0,"tubulin binding cofactor c, putative"
690,Tb927.10.15300,63175.0,63482.0,63111.0,64562.0,65521.0,65334.0,69783.0,69893.0,"Calcium/calmodulin-dependent protein kinase kinase, putative"
691,Tb927.10.15310,192500.0,246810.0,233930.0,255710.0,251010.0,264180.0,280690.0,242390.0,"hypothetical protein, conserved"
692,Tb927.10.15330,1331000.0,1524700.0,1376700.0,1449100.0,1493400.0,1516000.0,1617600.0,1483900.0,"CYTH domain containing protein, putative"
693,Tb927.10.15350,1237400.0,1334200.0,1002900.0,1112300.0,1062300.0,1340700.0,1393600.0,1216400.0,histone H3 variant V
694,Tb927.10.15360,1211500.0,1401000.0,1211200.0,1287700.0,1228800.0,1232200.0,1313300.0,1277100.0,"hypothetical protein, conserved"
695,Tb927.10.1540,518250.0,589640.0,473960.0,552920.0,470550.0,489010.0,529030.0,510410.0,"zinc finger protein family member, putative"
696,Tb927.10.15430,262890.0,284680.0,231140.0,258930.0,218780.0,229250.0,247150.0,241740.0,"Ankyrin repeats (3 copies), putative"
697,Tb927.10.15440,354150.0,357000.0,331780.0,360360.0,372780.0,373520.0,386040.0,366150.0,"hypothetical protein, conserved"
698,Tb927.10.15470,189920.0,220650.0,206780.0,227070.0,190900.0,206170.0,238780.0,226140.0,"hypothetical protein, conserved"
699,Tb927.10.15480,26449.0,28004.0,25360.0,29950.0,29929.0,25308.0,29480.0,26344.0,"transporter, putative"
700,Tb927.10.1550,3175500.0,3449300.0,3142400.0,3320500.0,3317100.0,3399400.0,3313700.0,3291900.0,proteasome regulatory non-ATP-ase subunit 5
701,Tb927.10.15520,2320200.0,2564500.0,2316100.0,2435900.0,2337800.0,2325400.0,2492100.0,2457200.0,"signal recognition particle protein, putative"
702,Tb927.10.15530,3130000.0,3674400.0,3277500.0,3503500.0,2896900.0,3045300.0,3351400.0,2904900.0,"ABC transport system ATP-binding protein, putative"
703,Tb927.10.15540,115260.0,147900.0,120220.0,130210.0,138920.0,156650.0,160810.0,134890.0,predicted VPS53-like domain protein
704,Tb927.10.15570,20428.0,22315.0,21009.0,17370.0,16275.0,20465.0,19970.0,19177.0,"transcription factor IIa, putative"
705,Tb927.10.15580,16246.0,14570.0,18020.0,13976.0,17677.0,11930.0,16813.0,15482.0,"dynein light chain, putative"
706,Tb927.10.15590,511460.0,719720.0,563360.0,579520.0,589660.0,738220.0,617870.0,564630.0,"macrophage infectivity potentiator, precursor, putative"
707,Tb927.10.1560,643370.0,680800.0,610880.0,694030.0,635900.0,616570.0,687660.0,667720.0,Nucleolar protein 91
708,Tb927.10.15640,140020.0,158200.0,151190.0,155170.0,126530.0,149720.0,153930.0,136230.0,"WD domain, G-beta repeat, putative"
709,Tb927.10.15660,1134100.0,1256500.0,1143700.0,1268200.0,1148900.0,1174300.0,1205900.0,1149900.0,"hypothetical protein, conserved"
710,Tb927.10.15680,16111.0,17148.0,20021.0,17126.0,23477.0,27409.0,28669.0,26106.0,"hypothetical protein, conserved"
711,Tb927.10.15710,660670.0,573090.0,603900.0,631020.0,642210.0,625680.0,726550.0,624250.0,mitochondrial carrier protein
712,Tb927.10.15720,2427700.0,2899800.0,2381200.0,2733700.0,2620200.0,2947000.0,3071100.0,2688300.0,proteasome regulatory non-ATP-ase subunit 9
713,Tb927.10.15730,461800.0,501050.0,489210.0,518680.0,520440.0,532150.0,531370.0,491790.0,"SPRY domain/Ankyrin repeats (3 copies), putative"
714,Tb927.10.15740,64250.0,82044.0,66942.0,61655.0,65189.0,73899.0,83279.0,69612.0,"hypothetical protein, conserved"
715,Tb927.10.15760,12599000.0,15614000.0,12655000.0,12150000.0,13928000.0,15437000.0,16061000.0,14662000.0,"hypothetical protein, conserved"
716,Tb927.10.1580,123910.0,122320.0,121380.0,127610.0,129480.0,122430.0,133230.0,126200.0,MICOS complex subunit MIC10-1
717,Tb927.10.15800,20606.0,20562.0,17916.0,23278.0,16846.0,19335.0,21046.0,16391.0,"actin related protein 2, putative"
718,Tb927.10.15830,17692.0,25581.0,18861.0,15370.0,14693.0,16577.0,18887.0,16550.0,SUMO-interacting motif-containing protein
719,Tb927.10.15840,28647.0,29088.0,26538.0,23515.0,22209.0,22233.0,25629.0,24132.0,"hypothetical protein, conserved"
720,Tb927.10.15870,33746.0,38151.0,28530.0,45282.0,42163.0,33966.0,35922.0,36389.0,"RNA binding protein, putative"
721,Tb927.9.15210,1857000.0,2027500.0,1798000.0,2007900.0,1985500.0,1861000.0,1801200.0,1861400.0,"ribosomal protein L36, putative"
722,Tb927.10.15960,217790.0,230060.0,213090.0,240560.0,185020.0,201790.0,200360.0,197430.0,"hypothetical protein, conserved"
